,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.rmse,metrics.mae,params.alpha,params.random_state,params.max_iter,tags.mlflow.source.git.commit,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name
20,64e981e3d6824b959478990bebe5554e,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/64e981e3d6824b959478990bebe5554e/artifacts,2023-04-17 18:13:05.282000+00:00,2023-04-17 18:13:05.407000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,3000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,stately-cow-425,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
21,83a0a1fdc2d947d69826159e866176ad,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/83a0a1fdc2d947d69826159e866176ad/artifacts,2023-04-17 18:13:05.074000+00:00,2023-04-17 18:13:05.267000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,1000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,dashing-asp-649,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
22,441a69578c7349be91d7329fc5b843de,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/441a69578c7349be91d7329fc5b843de/artifacts,2023-04-17 18:13:04.920000+00:00,2023-04-17 18:13:05.062000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,abundant-bear-338,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
23,b1f248fdbf0d412ebc7a8af6f2e6afaf,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/b1f248fdbf0d412ebc7a8af6f2e6afaf/artifacts,2023-04-17 18:13:04.762000+00:00,2023-04-17 18:13:04.907000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,luxuriant-shark-54,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
24,2cd88a80423d43e7b0d62f184c437a7b,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/2cd88a80423d43e7b0d62f184c437a7b/artifacts,2023-04-17 18:13:04.609000+00:00,2023-04-17 18:13:04.742000+00:00,0.2819769273242521,0.24201134328400653,1,47,12000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,likeable-goat-793,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
25,621c93d9027448b88d53e4b9bc4a5648,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/621c93d9027448b88d53e4b9bc4a5648/artifacts,2023-04-17 18:13:04.462000+00:00,2023-04-17 18:13:04.597000+00:00,0.2819769273242521,0.24201134328400653,1,47,6000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,righteous-eel-505,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
26,864ae3877f6a4a57983ebf36465b67ac,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/864ae3877f6a4a57983ebf36465b67ac/artifacts,2023-04-17 18:13:04.313000+00:00,2023-04-17 18:13:04.452000+00:00,0.2819769273242521,0.24201134328400653,1,47,3000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,learned-hound-188,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
27,ac1d5b0c8323435d96332429a643296c,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/ac1d5b0c8323435d96332429a643296c/artifacts,2023-04-17 18:13:04.150000+00:00,2023-04-17 18:13:04.297000+00:00,0.2819769273242521,0.24201134328400653,1,47,1000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,amusing-horse-365,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
28,cea4f7b1ef3e447487dec242d2297115,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/cea4f7b1ef3e447487dec242d2297115/artifacts,2023-04-17 18:13:03.997000+00:00,2023-04-17 18:13:04.141000+00:00,0.2819769273242521,0.24201134328400653,1,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,marvelous-fawn-287,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
29,560506fdc43849df92831ab81a7d6e36,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/560506fdc43849df92831ab81a7d6e36/artifacts,2023-04-17 18:13:03.827000+00:00,2023-04-17 18:13:03.985000+00:00,0.2819769273242521,0.24201134328400653,1,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,polite-shark-351,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
30,1269b6435d68420faa7a4d8ace89b32a,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/1269b6435d68420faa7a4d8ace89b32a/artifacts,2023-04-17 18:13:03.682000+00:00,2023-04-17 18:13:03.813000+00:00,0.28196061881034984,0.24200431033494954,5,47,12000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,capable-moth-20,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
31,a811ab177df44e41ae211e20f3f1ce52,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/a811ab177df44e41ae211e20f3f1ce52/artifacts,2023-04-17 18:13:03.532000+00:00,2023-04-17 18:13:03.665000+00:00,0.28196061881034984,0.24200431033494954,5,47,6000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,glamorous-bat-413,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
32,1e8b540505474eceb76fcef11a843d83,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/1e8b540505474eceb76fcef11a843d83/artifacts,2023-04-17 18:13:03.340000+00:00,2023-04-17 18:13:03.512000+00:00,0.28196061881034984,0.24200431033494954,5,47,3000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,able-newt-269,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
33,5724f118337848bdbbc5b8c21d97caf5,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/5724f118337848bdbbc5b8c21d97caf5/artifacts,2023-04-17 18:13:03.187000+00:00,2023-04-17 18:13:03.327000+00:00,0.28196061881034984,0.24200431033494954,5,47,1000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,painted-smelt-657,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
34,6400fcb68ad64bb2b75b7cd352a5aa49,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/6400fcb68ad64bb2b75b7cd352a5aa49/artifacts,2023-04-17 18:13:03.014000+00:00,2023-04-17 18:13:03.175000+00:00,0.28196061881034984,0.24200431033494954,5,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,orderly-shrew-125,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
35,bdc69ae5c736428088322a0345ab1fc0,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/bdc69ae5c736428088322a0345ab1fc0/artifacts,2023-04-17 18:13:02.783000+00:00,2023-04-17 18:13:02.990000+00:00,0.28196061881034984,0.24200431033494954,5,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,traveling-stoat-345,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
36,dab4571891c147f8b3372c4f8e0c6bdb,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/dab4571891c147f8b3372c4f8e0c6bdb/artifacts,2023-04-17 18:13:02.601000+00:00,2023-04-17 18:13:02.757000+00:00,0.28193175970486967,0.24198194034103868,10,47,12000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,respected-roo-111,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
37,0f8c2e7f72274f6a868cd67bd35f1b62,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/0f8c2e7f72274f6a868cd67bd35f1b62/artifacts,2023-04-17 18:13:02.389000+00:00,2023-04-17 18:13:02.584000+00:00,0.28193175970486967,0.24198194034103868,10,47,6000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,amazing-grouse-769,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
38,76753222d01d43f7a60992427af66597,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/76753222d01d43f7a60992427af66597/artifacts,2023-04-17 18:13:02.197000+00:00,2023-04-17 18:13:02.373000+00:00,0.28193175970486967,0.24198194034103868,10,47,3000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,omniscient-toad-857,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
39,a0f019270c4745bc890915a3c163c209,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/a0f019270c4745bc890915a3c163c209/artifacts,2023-04-17 18:13:02.017000+00:00,2023-04-17 18:13:02.182000+00:00,0.28193175970486967,0.24198194034103868,10,47,1000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,casual-mouse-525,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
40,f9fffc6bde544b8799b351b2e9936bfd,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/f9fffc6bde544b8799b351b2e9936bfd/artifacts,2023-04-17 18:13:01.830000+00:00,2023-04-17 18:13:01.997000+00:00,0.28193175970486967,0.24198194034103868,10,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,gifted-perch-438,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
41,485f441358c54895a512c1e5b8567925,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/485f441358c54895a512c1e5b8567925/artifacts,2023-04-17 18:13:01.617000+00:00,2023-04-17 18:13:01.813000+00:00,0.28193175970486967,0.24198194034103868,10,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,nosy-goat-678,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
